LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
13,2024-05-17 12:02:36,0.0,1007.79,38.17,33.49,24426.67,182.16
13,2024-05-17 12:03:37,0.0,1007.76,38.01,34.23,21565.0,145.37
13,2024-05-17 12:04:37,0.0,1007.8,37.81,33.87,19293.33,118.65
13,2024-05-17 12:05:37,0.0,1007.77,37.22,35.29,17437.5,98.5
13,2024-05-17 12:06:37,0.0,1007.82,36.96,35.9,16010.0,84.91
13,2024-05-17 12:07:37,0.0,1007.83,36.99,36.35,14747.5,72.16
13,2024-05-17 12:08:37,0.0,1007.79,37.19,35.95,13728.33,61.86
13,2024-05-17 12:09:36,0.0,1007.76,36.79,36.72,12984.17,55.24
13,2024-05-17 12:10:37,0.0,1007.69,36.48,37.13,13046.67,55.53
13,2024-05-17 12:11:36,0.0,1007.66,35.12,39.43,12704.17,52.16
13,2024-05-17 12:12:37,0.0,1007.63,34.56,41.39,11358.33,43.08
13,2024-05-17 12:13:37,0.0,1007.57,34.41,41.79,10532.5,36.7
13,2024-05-17 12:14:37,0.0,1007.61,34.75,41.52,9852.5,32.77
13,2024-05-17 12:15:37,0.0,1007.59,34.89,41.11,9010.0,28.08
13,2024-05-17 12:16:37,0.0,1007.58,34.66,41.37,8102.5,22.99
13,2024-05-17 12:17:37,0.0,1007.61,34.55,41.93,7346.67,19.01
13,2024-05-17 12:18:37,0.0,1007.61,33.95,43.22,6789.17,16.21
13,2024-05-17 12:19:37,0.0,1007.64,33.95,43.42,6516.67,14.71
13,2024-05-17 12:20:36,0.0,1007.61,34.0,43.47,6408.33,14.13
13,2024-05-17 12:21:36,0.0,1007.59,33.98,43.63,6442.5,13.99
13,2024-05-17 12:22:36,0.0,1007.57,33.64,44.14,6475.83,13.91
13,2024-05-17 12:23:37,0.0,1007.57,33.04,45.89,6335.0,13.1
13,2024-05-17 12:24:37,0.0,1007.55,32.85,46.03,6074.17,11.94
13,2024-05-17 12:25:37,0.0,1007.58,32.79,46.71,5779.17,11.06
13,2024-05-17 12:26:37,0.0,1007.57,32.84,46.73,5542.5,10.15
13,2024-05-17 12:27:37,0.0,1007.57,32.83,46.74,5361.67,9.4
13,2024-05-17 12:28:37,0.0,1007.57,32.95,46.82,5236.67,8.88
13,2024-05-17 12:29:36,0.0,1007.6,33.08,46.8,5185.0,8.76
13,2024-05-17 12:30:37,0.0,1007.55,32.78,47.08,5134.17,8.74
13,2024-05-17 12:31:37,0.0,1007.56,32.69,47.49,5068.33,8.29
13,2024-05-17 12:32:37,0.0,1007.52,32.64,47.69,4994.17,7.93
13,2024-05-17 12:33:37,0.0,1007.51,32.63,47.73,4917.5,7.84
13,2024-05-17 12:34:37,0.0,1007.5,32.46,47.98,4863.33,7.65
13,2024-05-17 12:35:37,0.0,1007.52,32.3,48.43,4828.33,7.34
13,2024-05-17 12:36:37,0.0,1007.48,32.0,49.08,4805.0,7.24
13,2024-05-17 12:37:37,0.0,1007.47,31.89,49.65,4796.67,7.16
13,2024-05-17 12:38:37,0.0,1007.48,31.89,50.1,4827.5,7.18
13,2024-05-17 12:39:37,0.0,1007.48,31.39,51.13,4939.17,7.65
13,2024-05-17 12:40:36,0.0,1007.47,31.3,51.46,5085.0,7.76
13,2024-05-17 12:41:36,0.0,1007.45,31.45,51.16,5215.83,7.93
13,2024-05-17 12:42:37,0.0,1007.41,31.64,50.79,5265.83,8.29
13,2024-05-17 12:43:37,0.0,1007.38,31.8,50.46,5141.67,7.84
13,2024-05-17 12:44:37,0.0,1007.43,31.39,51.55,4897.5,7.13
13,2024-05-17 12:45:37,0.0,1007.43,31.33,52.04,4647.5,6.6
13,2024-05-17 12:46:37,0.0,1007.46,31.53,51.52,4468.33,6.1
13,2024-05-17 12:47:37,0.0,1007.44,31.56,51.15,4395.0,5.71
13,2024-05-17 12:48:37,0.0,1007.45,31.48,51.68,4431.67,5.98
13,2024-05-17 12:49:37,0.0,1007.42,31.6,51.55,4552.5,6.08
13,2024-05-17 12:50:36,0.0,1007.4,31.76,51.15,4677.5,6.45
13,2024-05-17 12:51:36,0.0,1007.4,31.85,50.66,4690.83,6.23
13,2024-05-17 12:52:36,0.0,1007.38,31.81,50.8,4542.5,6.03
13,2024-05-17 12:53:37,0.0,1007.44,31.77,50.6,4237.5,5.38
13,2024-05-17 12:54:37,0.0,1007.42,31.39,51.7,3894.17,4.51
13,2024-05-17 12:55:37,0.0,1007.46,31.05,52.81,3644.17,3.86
13,2024-05-17 12:56:37,0.0,1007.47,30.93,53.34,3540.0,3.72
13,2024-05-17 12:57:37,0.0,1007.44,31.01,53.4,3544.17,3.7
13,2024-05-17 12:58:37,0.0,1007.44,31.05,53.24,3590.83,3.78
13,2024-05-17 12:59:37,0.0,1007.44,31.13,53.33,3606.67,3.82
13,2024-05-17 13:00:36,0.0,1007.47,31.23,52.89,3545.0,3.74
13,2024-05-17 13:01:36,0.0,1007.41,31.35,53.13,3447.5,3.66
13,2024-05-17 13:02:37,0.0,1007.44,31.48,53.1,3385.83,3.38
13,2024-05-17 13:03:37,0.0,1007.44,31.57,53.55,3435.83,3.44
13,2024-05-17 13:04:37,0.0,1007.37,31.21,52.92,3615.0,3.76
13,2024-05-17 13:05:37,0.0,1007.38,31.13,53.38,3854.17,4.18
13,2024-05-17 13:06:37,0.0,1007.33,31.24,53.46,4090.0,4.69
13,2024-05-17 13:07:37,0.0,1007.31,31.25,53.61,4279.17,5.09
13,2024-05-17 13:08:36,0.0,1007.25,31.19,53.23,4428.33,5.52
13,2024-05-17 13:09:36,0.0,1007.28,30.87,54.28,4557.5,5.98
13,2024-05-17 13:10:36,0.0,1007.28,30.7,54.04,4664.17,6.43
13,2024-05-17 13:11:36,0.0,1007.27,30.68,55.13,4783.33,6.69
13,2024-05-17 13:12:36,0.0,1007.27,30.85,55.3,4982.5,7.27
13,2024-05-17 13:13:36,0.0,1007.21,30.95,56.24,5318.33,8.44
13,2024-05-17 13:14:36,0.0,1007.19,31.04,56.16,5789.17,10.05
13,2024-05-17 13:15:36,0.0,1007.19,31.03,55.53,6334.17,11.8
13,2024-05-17 13:16:36,0.0,1007.18,30.99,55.67,6940.83,14.59
13,2024-05-17 13:17:36,0.0,1007.15,30.96,57.25,7591.67,17.19
13,2024-05-17 13:18:36,0.0,1007.13,31.13,55.71,8238.33,20.06
13,2024-05-17 13:19:36,0.0,1007.1,31.26,55.56,8767.5,22.9
13,2024-05-17 13:20:36,0.0,1007.11,31.47,55.32,9077.5,24.79
13,2024-05-17 13:21:36,0.0,1007.04,31.62,55.71,9304.17,26.06
13,2024-05-17 13:22:36,0.0,1007.05,31.66,56.65,9477.5,27.77
13,2024-05-17 13:23:36,0.0,1007.09,31.55,58.04,9550.0,28.18
13,2024-05-17 13:24:37,0.0,1007.08,31.47,61.05,9683.33,28.83
13,2024-05-17 13:25:37,0.0,1007.14,31.29,63.25,9456.67,27.09
13,2024-05-17 13:26:37,0.0,1007.1,30.97,64.15,9010.0,24.99
13,2024-05-17 13:27:37,0.0,1007.06,30.67,66.4,8617.5,23.71
13,2024-05-17 13:28:37,0.0,1007.11,30.4,69.05,8170.83,21.71
13,2024-05-17 13:29:37,0.0,1007.09,30.25,71.4,7737.5,19.8
13,2024-05-17 13:30:36,0.0,1007.07,30.23,73.23,7527.5,18.45
13,2024-05-17 13:31:36,0.0,1007.09,30.24,75.05,7729.17,19.85
13,2024-05-17 13:32:36,0.0,1007.13,30.12,73.22,8345.0,21.9
13,2024-05-17 13:33:36,0.0,1007.07,29.82,73.04,9368.33,27.09
13,2024-05-17 13:34:36,0.0,1007.08,29.8,72.79,10711.67,34.15
13,2024-05-17 13:35:37,0.0,1007.06,29.74,73.03,12030.0,41.83
13,2024-05-17 13:36:37,0.0,1006.98,29.79,74.29,13235.83,50.23
13,2024-05-17 13:37:37,0.0,1007.01,29.85,73.9,14324.17,57.72
13,2024-05-17 13:38:37,0.0,1007.04,29.96,74.36,14929.17,61.56
13,2024-05-17 13:39:37,0.0,1007.05,30.01,72.12,14865.83,61.04
13,2024-05-17 13:40:37,0.0,1007.07,30.07,71.92,14353.33,55.09
13,2024-05-17 13:41:36,0.0,1007.08,30.05,71.6,13578.33,49.5
13,2024-05-17 13:42:36,0.0,1007.08,30.14,72.46,13158.33,47.3
13,2024-05-17 13:43:36,0.0,1007.04,30.22,72.78,13280.0,48.5
13,2024-05-17 13:44:36,0.0,1007.05,30.32,72.54,13493.33,50.18
13,2024-05-17 13:45:37,0.0,1007.02,30.32,72.68,13390.0,49.1
13,2024-05-17 13:46:37,0.0,1007.01,30.35,72.15,13177.5,48.91
13,2024-05-17 13:47:37,0.0,1007.0,30.53,70.83,13080.83,48.69
13,2024-05-17 13:48:37,0.0,1007.01,30.67,70.1,13155.0,49.31
13,2024-05-17 13:49:36,0.0,1007.04,30.75,69.22,13259.17,50.51
13,2024-05-17 13:50:36,0.0,1007.04,30.98,68.07,13363.33,51.94
13,2024-05-17 13:51:37,0.0,1007.02,31.07,67.61,13490.83,53.11
13,2024-05-17 13:52:36,0.0,1006.97,31.45,69.31,13670.0,54.52
13,2024-05-17 13:53:36,0.0,1006.98,31.58,66.66,13722.5,54.52
13,2024-05-17 13:54:37,0.0,1006.97,31.68,67.38,13591.67,53.25
13,2024-05-17 13:55:37,0.0,1006.97,31.77,66.64,12985.0,48.82
13,2024-05-17 13:56:37,0.0,1007.03,32.02,66.61,12119.17,43.08
13,2024-05-17 13:57:37,0.0,1006.96,32.29,65.39,11300.83,37.75
13,2024-05-17 13:58:37,0.0,1007.01,32.5,64.55,10697.5,34.15
13,2024-05-17 13:59:37,0.0,1007.02,32.6,62.59,10380.0,32.59
13,2024-05-17 14:00:37,0.0,1007.06,32.68,63.67,10380.83,32.88
13,2024-05-17 14:01:37,0.0,1007.03,32.76,62.41,10570.83,33.26
13,2024-05-17 14:02:37,0.0,1007.06,32.86,62.97,10910.83,35.5
13,2024-05-17 14:03:37,0.0,1007.04,32.95,62.73,11510.0,39.11
13,2024-05-17 14:04:37,0.0,1007.01,33.05,62.68,12295.83,43.72
13,2024-05-17 14:05:37,0.0,1007.04,32.86,60.21,13280.0,51.24
13,2024-05-17 14:06:37,0.0,1006.97,32.95,60.22,14212.5,57.87
13,2024-05-17 14:07:36,0.0,1006.97,32.99,60.28,14684.17,61.35
13,2024-05-17 14:08:36,0.0,1007.01,33.17,59.27,14705.83,61.65
13,2024-05-17 14:09:36,0.0,1007.0,33.43,58.45,14949.17,64.52
13,2024-05-17 14:10:37,0.0,1007.01,33.57,57.62,15240.0,66.68
13,2024-05-17 14:11:37,0.0,1007.01,33.71,57.33,16358.33,77.01
13,2024-05-17 14:12:37,0.0,1007.03,33.91,57.26,18304.17,97.15
13,2024-05-17 14:13:37,0.0,1007.02,33.99,56.39,20456.67,121.12
13,2024-05-17 14:14:37,0.0,1006.96,34.15,55.83,21771.67,135.51
13,2024-05-17 14:15:37,0.0,1007.01,34.38,55.69,22555.0,146.16
13,2024-05-17 14:16:36,0.0,1006.96,34.68,54.56,22425.0,144.21
13,2024-05-17 14:17:36,0.0,1006.99,34.91,54.06,22245.83,141.91
13,2024-05-17 14:18:36,0.0,1006.98,35.17,52.83,22384.17,144.07
13,2024-05-17 14:19:36,0.0,1007.01,35.43,53.0,23085.0,154.46
13,2024-05-17 14:20:37,0.0,1007.01,35.76,50.8,24075.83,170.86
13,2024-05-17 14:21:37,0.0,1006.98,36.24,49.8,24677.5,193.23
13,2024-05-17 14:22:37,0.0,1006.95,36.66,49.2,21969.17,149.77
13,2024-05-17 14:23:37,0.0,1006.96,36.84,47.23,19699.17,118.44
13,2024-05-17 14:24:37,0.0,1006.98,37.0,47.58,18150.0,100.61
13,2024-05-17 14:25:37,0.0,1007.01,37.18,45.64,17036.67,88.82
13,2024-05-17 14:26:37,0.0,1007.04,37.26,44.67,16108.33,79.74
13,2024-05-17 14:27:36,0.0,1007.06,37.2,44.3,15736.67,77.01
13,2024-05-17 14:28:36,0.0,1007.01,36.78,44.5,15557.5,75.03
13,2024-05-17 14:29:36,0.0,1007.0,36.15,46.47,15108.33,70.24
13,2024-05-17 14:30:37,0.0,1006.98,36.19,46.68,13948.33,60.89
13,2024-05-17 14:31:37,0.0,1006.99,36.21,46.17,11843.33,44.28
13,2024-05-17 14:32:37,0.0,1007.02,35.93,46.88,9721.67,30.3
13,2024-05-17 14:33:37,0.0,1007.02,35.19,47.18,8218.33,21.86
13,2024-05-17 14:34:37,0.0,1007.03,34.83,47.51,7537.5,18.89
13,2024-05-17 14:35:37,0.0,1007.02,34.59,48.49,7558.33,18.45
13,2024-05-17 14:36:37,0.0,1007.0,34.59,49.04,8130.0,21.15
13,2024-05-17 14:37:37,0.0,1006.98,34.54,49.52,9026.67,25.86
13,2024-05-17 14:38:36,0.0,1006.99,34.52,50.31,9576.67,28.25
13,2024-05-17 14:39:36,0.0,1006.95,34.41,50.85,9348.33,27.03
13,2024-05-17 14:40:36,0.0,1006.93,34.2,50.96,8505.0,22.84
13,2024-05-17 14:41:36,0.0,1006.92,33.99,51.16,7379.17,17.43
13,2024-05-17 14:42:37,0.0,1006.93,33.84,51.01,6310.83,13.25
13,2024-05-17 14:43:37,0.0,1006.95,33.57,51.7,5484.17,10.43
13,2024-05-17 14:44:37,0.0,1006.92,33.08,52.88,4794.17,8.29
13,2024-05-17 14:45:37,0.0,1006.92,32.95,53.46,4233.33,7.22
13,2024-05-17 14:46:37,0.0,1006.92,32.93,53.38,3810.83,5.64
13,2024-05-17 14:47:37,0.0,1006.95,32.89,54.05,3547.5,5.04
13,2024-05-17 14:48:37,0.0,1006.96,32.88,54.08,3432.5,4.62
13,2024-05-17 14:49:36,0.0,1006.97,32.85,54.03,3431.67,4.62
13,2024-05-17 14:50:36,0.0,1006.96,32.75,54.36,3543.33,4.66
13,2024-05-17 14:51:36,0.0,1006.94,32.66,55.37,3727.5,4.87
13,2024-05-17 14:52:37,0.0,1006.95,32.54,55.79,3900.0,5.2
13,2024-05-17 14:53:37,0.0,1006.95,32.46,56.49,4027.5,5.52
13,2024-05-17 14:54:37,0.0,1006.93,32.44,56.92,4035.0,5.24
13,2024-05-17 14:55:37,0.0,1006.97,32.35,56.94,4022.5,5.42
13,2024-05-17 14:56:37,0.0,1006.97,32.3,57.23,4121.67,5.5
13,2024-05-17 14:57:37,0.0,1006.97,32.29,57.48,4373.33,6.1
13,2024-05-17 14:58:37,0.0,1007.0,32.16,57.37,4597.5,6.64
13,2024-05-17 14:59:37,0.0,1007.01,32.04,57.96,4654.17,6.79
13,2024-05-17 15:00:36,0.0,1006.97,31.92,57.76,4389.17,6.2
13,2024-05-17 15:01:36,0.0,1006.96,31.87,58.11,4010.83,5.52
13,2024-05-17 15:02:37,0.0,1006.98,31.73,58.32,3852.5,5.09
13,2024-05-17 15:03:37,0.0,1006.96,31.61,59.08,3910.0,5.45
13,2024-05-17 15:04:37,0.0,1006.96,31.57,59.24,4081.67,5.74
13,2024-05-17 15:05:37,0.0,1006.95,31.49,59.59,4225.0,6.18
13,2024-05-17 15:06:37,0.0,1006.93,31.42,59.63,4261.67,6.45
13,2024-05-17 15:07:37,0.0,1006.96,31.36,59.5,4132.5,6.15
13,2024-05-17 15:08:36,0.0,1006.98,31.29,60.33,3910.83,5.66
13,2024-05-17 15:09:36,0.0,1007.0,31.37,60.37,3698.33,5.15
13,2024-05-17 15:10:36,0.0,1007.02,31.47,60.22,3550.0,4.73
13,2024-05-17 15:11:36,0.0,1007.0,31.56,60.16,3487.5,4.65
13,2024-05-17 15:12:37,0.0,1007.02,31.55,60.25,3475.83,4.81
13,2024-05-17 15:13:37,0.0,1007.04,31.53,60.47,3472.5,4.58
13,2024-05-17 15:14:37,0.0,1007.03,31.45,60.54,3465.0,4.56
13,2024-05-17 15:15:37,0.0,1007.01,31.4,60.0,3447.5,4.56
13,2024-05-17 15:16:37,0.0,1007.05,31.22,59.54,3415.83,4.23
13,2024-05-17 15:17:36,0.0,1007.1,30.99,59.88,3427.5,4.2
13,2024-05-17 15:18:36,0.0,1007.07,30.94,60.21,3484.17,4.51
13,2024-05-17 15:19:36,0.0,1007.05,30.89,60.3,3597.5,4.6
13,2024-05-17 15:20:36,0.0,1007.06,30.86,60.53,3779.17,5.15
13,2024-05-17 15:21:37,0.0,1007.1,30.93,60.81,4015.0,5.62
13,2024-05-17 15:22:37,0.0,1007.05,30.89,61.15,4292.5,6.25
13,2024-05-17 15:23:37,0.0,1007.04,30.77,61.69,4526.67,6.9
13,2024-05-17 15:24:37,0.0,1006.98,30.69,61.99,4669.17,7.34
13,2024-05-17 15:25:37,0.0,1006.97,30.63,62.17,4803.33,7.84
13,2024-05-17 15:26:36,0.0,1006.96,30.72,62.24,5020.0,8.44
13,2024-05-17 15:27:36,0.0,1006.94,30.85,61.91,5459.17,9.77
13,2024-05-17 15:28:36,0.0,1006.92,30.97,61.42,6045.83,11.74
13,2024-05-17 15:29:36,0.0,1006.9,31.11,61.09,6580.0,13.88
13,2024-05-17 15:30:37,0.0,1006.87,31.29,60.71,7180.0,16.24
13,2024-05-17 15:31:37,0.0,1006.85,31.41,60.12,7850.0,19.23
13,2024-05-17 15:32:37,0.0,1006.82,31.52,59.82,8555.83,22.9
13,2024-05-17 15:33:37,0.0,1006.84,31.69,59.54,9386.67,27.23
13,2024-05-17 15:34:37,0.0,1006.82,31.95,58.79,10311.67,33.04
13,2024-05-17 15:35:37,0.0,1006.79,32.2,58.26,11115.83,38.87
13,2024-05-17 15:36:37,0.0,1006.79,32.41,57.54,11914.17,44.28
13,2024-05-17 15:37:37,0.0,1006.89,32.61,56.36,12542.5,48.91
13,2024-05-17 15:38:37,0.0,1006.83,32.7,56.18,12842.5,51.66
13,2024-05-17 15:39:37,0.0,1006.83,32.82,55.98,13030.83,53.94
13,2024-05-17 15:40:37,0.0,1006.86,32.99,55.58,12990.83,53.05
13,2024-05-17 15:41:37,0.0,1006.84,33.1,55.24,12511.67,49.1
13,2024-05-17 15:42:37,0.0,1006.87,33.15,54.89,11705.0,43.52
13,2024-05-17 15:43:37,0.0,1006.86,33.16,54.69,11103.33,40.13
13,2024-05-17 15:44:37,0.0,1006.9,33.28,54.73,10994.17,39.8
13,2024-05-17 15:45:36,0.0,1006.91,33.42,54.72,11344.17,41.66
13,2024-05-17 15:46:36,0.0,1006.91,33.66,53.98,11989.17,45.88
13,2024-05-17 15:47:36,0.0,1006.9,33.93,53.48,12780.83,51.8
13,2024-05-17 15:48:36,0.0,1006.89,34.23,52.55,13458.33,56.79
13,2024-05-17 15:49:36,0.0,1006.88,34.44,50.93,13671.67,59.4
13,2024-05-17 15:50:37,0.0,1006.88,34.57,50.75,13461.67,58.02
13,2024-05-17 15:51:37,0.0,1006.88,34.68,50.0,13339.17,57.66
13,2024-05-17 15:52:37,0.0,1006.86,34.71,49.12,13923.33,61.5
13,2024-05-17 15:53:37,0.0,1006.88,34.8,48.64,15203.33,72.16
13,2024-05-17 15:54:36,0.0,1006.88,34.93,48.32,16097.5,82.54
13,2024-05-17 15:55:36,0.0,1006.85,35.18,48.16,17690.83,98.11
13,2024-05-17 15:56:36,0.0,1006.88,35.53,47.8,19695.83,118.23
13,2024-05-17 15:57:36,0.0,1006.83,35.78,46.35,20090.83,123.05
13,2024-05-17 15:58:37,0.0,1006.79,36.05,45.84,19045.0,111.91
13,2024-05-17 15:59:37,0.0,1006.81,35.9,44.89,17583.33,96.25
13,2024-05-17 16:00:37,0.0,1006.83,35.19,45.85,16861.67,88.93
13,2024-05-17 16:01:37,0.0,1006.82,34.7,46.78,17196.67,92.74
13,2024-05-17 16:02:37,0.0,1006.82,34.46,47.58,18058.33,100.69
13,2024-05-17 16:03:36,0.0,1006.83,34.66,48.09,19129.17,114.04
13,2024-05-17 16:04:36,0.0,1006.82,35.17,46.74,19295.83,118.57
13,2024-05-17 16:05:36,0.0,1006.83,35.4,45.78,19131.67,115.86
13,2024-05-17 16:06:36,0.0,1006.85,35.6,45.16,19005.0,114.19
13,2024-05-17 16:07:37,0.0,1006.8,35.6,44.96,19176.67,112.12
13,2024-05-17 16:08:37,0.0,1006.75,35.58,44.93,19751.67,120.33
13,2024-05-17 16:09:37,0.0,1006.71,35.69,45.15,19344.17,118.02
13,2024-05-17 16:10:37,0.0,1006.68,35.96,44.8,17590.83,96.14
13,2024-05-17 16:11:37,0.0,1006.7,36.02,44.52,16380.83,83.18
13,2024-05-17 16:12:36,0.0,1006.68,36.1,44.58,15801.67,78.36
13,2024-05-17 16:13:36,0.0,1006.73,36.14,44.53,15676.67,76.94
13,2024-05-17 16:14:36,0.0,1006.73,35.81,43.95,15210.0,73.97
13,2024-05-17 16:15:36,0.0,1006.81,35.42,45.06,14179.17,64.52
13,2024-05-17 16:16:36,0.0,1006.75,34.1,47.46,12519.17,51.74
13,2024-05-17 16:17:36,0.0,1006.75,33.46,49.59,10251.67,35.33
13,2024-05-17 16:18:37,0.0,1006.74,33.68,49.88,8735.83,26.2
13,2024-05-17 16:19:37,0.0,1006.76,33.92,49.56,7767.5,20.93
13,2024-05-17 16:20:37,0.0,1006.78,34.05,49.32,7677.5,21.02
13,2024-05-17 16:21:37,0.0,1006.84,34.14,48.89,8068.33,23.71
13,2024-05-17 16:22:37,0.0,1006.83,34.17,48.68,8972.5,29.21
13,2024-05-17 16:23:36,0.0,1006.82,34.32,48.5,10593.33,41.53
13,2024-05-17 16:24:36,0.0,1006.79,34.43,48.24,10327.5,39.16
13,2024-05-17 16:25:36,0.0,1006.8,34.56,47.83,8930.0,29.15
13,2024-05-17 16:26:36,0.0,1006.81,34.59,47.12,8486.67,26.1
13,2024-05-17 16:27:37,0.0,1006.8,34.63,47.27,8375.83,25.76
13,2024-05-17 16:28:37,0.0,1006.79,34.5,47.82,7100.0,18.36
13,2024-05-17 16:29:37,0.0,1006.8,34.37,46.83,5577.5,11.63
13,2024-05-17 16:30:37,0.0,1006.78,34.01,45.96,4775.83,8.44
13,2024-05-17 16:31:36,0.0,1006.8,33.77,48.02,4179.17,6.69
13,2024-05-17 16:32:36,0.0,1006.81,33.29,47.2,3540.83,5.13
13,2024-05-17 16:33:36,0.0,1006.8,32.82,48.9,3160.0,4.44
13,2024-05-17 16:34:36,0.0,1006.8,32.68,49.28,2990.83,3.84
13,2024-05-17 16:35:36,0.0,1006.84,32.47,49.42,2912.5,3.76
13,2024-05-17 16:36:37,0.0,1006.8,32.35,50.81,2915.83,3.76
13,2024-05-17 16:37:37,0.0,1006.78,32.23,52.33,2946.67,3.78
13,2024-05-17 16:38:37,0.0,1006.8,31.98,52.76,2865.83,3.66
13,2024-05-17 16:39:37,0.0,1006.83,31.88,52.77,2675.83,3.1
13,2024-05-17 16:40:36,0.0,1006.85,31.93,52.59,2456.67,2.67
13,2024-05-17 16:41:36,0.0,1006.82,32.01,52.86,2223.33,2.26
13,2024-05-17 16:42:36,0.0,1006.79,31.97,53.13,2060.83,1.84
13,2024-05-17 16:43:37,0.0,1006.8,32.02,53.33,1927.5,1.71
13,2024-05-17 16:44:36,0.0,1006.83,32.0,53.76,1833.33,1.5
13,2024-05-17 16:45:36,0.0,1006.86,31.89,54.21,1736.67,1.27
13,2024-05-17 16:46:36,0.0,1006.89,31.89,54.2,1648.33,1.2
13,2024-05-17 16:47:37,0.0,1006.9,31.82,53.97,1547.5,1.03
13,2024-05-17 16:48:37,0.0,1006.87,31.76,54.28,1438.33,0.97
13,2024-05-17 16:49:37,0.0,1006.85,31.74,54.53,1358.33,0.81
13,2024-05-17 16:50:37,0.0,1006.94,31.73,54.57,1300.0,0.77
13,2024-05-17 16:51:36,0.0,1006.87,31.64,54.68,1260.0,0.79
13,2024-05-17 16:52:36,0.0,1006.88,31.37,56.12,1230.83,0.75
13,2024-05-17 16:53:36,0.0,1006.9,31.08,57.2,1206.67,0.73
13,2024-05-17 16:54:36,0.0,1006.91,30.85,58.07,1186.67,0.74
13,2024-05-17 16:55:36,0.0,1006.92,30.82,58.21,1182.5,0.71
13,2024-05-17 16:56:37,0.0,1006.93,30.87,58.26,1189.17,0.74
13,2024-05-17 16:57:37,0.0,1006.95,30.85,58.19,1189.17,0.74
13,2024-05-17 16:58:37,0.0,1006.97,30.78,58.65,1156.67,0.61
13,2024-05-17 16:59:37,0.0,1006.94,30.48,59.77,1099.17,0.63
13,2024-05-17 17:00:36,0.0,1006.96,30.34,60.4,1035.0,0.64
13,2024-05-17 17:01:36,0.0,1006.97,30.28,61.16,980.83,0.5
13,2024-05-17 17:02:36,0.0,1006.96,30.23,61.76,952.5,0.48
13,2024-05-17 17:03:36,0.0,1006.95,30.2,61.8,956.67,0.49
13,2024-05-17 17:04:36,0.0,1006.97,30.29,61.78,998.33,0.49
13,2024-05-17 17:05:36,0.0,1007.0,30.36,61.56,1062.5,0.59
13,2024-05-17 17:06:36,0.0,1007.05,30.44,62.25,1150.0,0.63
13,2024-05-17 17:07:36,0.0,1007.02,30.47,62.12,1175.0,0.64
13,2024-05-17 17:08:36,0.0,1007.08,30.52,62.01,1110.0,0.64
13,2024-05-17 17:09:36,0.0,1007.07,30.55,61.48,1038.33,0.51
13,2024-05-17 17:10:36,0.0,1007.13,30.58,61.32,984.17,0.46
13,2024-05-17 17:11:36,0.0,1007.13,30.59,61.1,947.5,0.44
13,2024-05-17 17:12:36,0.0,1007.13,30.55,61.31,911.67,0.43
13,2024-05-17 17:13:36,0.0,1007.2,30.51,61.72,903.33,0.43
13,2024-05-17 17:14:36,0.0,1007.21,30.5,61.69,923.33,0.43
13,2024-05-17 17:15:37,0.0,1007.18,30.47,61.82,940.0,0.42
13,2024-05-17 17:16:37,0.0,1007.15,30.44,61.8,945.0,0.43
13,2024-05-17 17:17:37,0.0,1007.13,30.44,61.86,931.67,0.4
13,2024-05-17 17:18:36,0.0,1007.15,30.4,61.99,872.5,0.36
13,2024-05-17 17:19:37,0.0,1007.17,30.38,62.14,822.5,0.31
13,2024-05-17 17:20:37,0.0,1007.13,30.32,62.52,795.0,0.31
13,2024-05-17 17:21:37,0.0,1007.16,30.29,63.38,784.17,0.31
13,2024-05-17 17:22:36,0.0,1007.14,30.27,64.87,784.17,0.31
13,2024-05-17 17:23:36,0.0,1007.16,30.25,66.44,807.5,0.32
13,2024-05-17 17:24:36,0.0,1007.18,30.14,68.18,815.0,0.32
13,2024-05-17 17:25:36,0.0,1007.17,29.9,70.52,796.67,0.31
13,2024-05-17 17:26:36,0.0,1007.13,29.58,72.29,782.5,0.27
13,2024-05-17 17:27:36,0.0,1007.15,29.31,74.5,773.33,0.32
13,2024-05-17 17:28:36,0.0,1007.15,29.0,76.52,772.5,0.31
13,2024-05-17 17:29:36,0.0,1007.1,28.74,78.33,806.67,0.32
13,2024-05-17 17:30:36,0.0,1007.13,28.59,79.8,865.83,0.41
13,2024-05-17 17:31:36,0.0,1007.13,28.44,81.16,946.67,0.43
13,2024-05-17 17:32:36,0.0,1007.12,28.27,82.54,1051.67,0.51
13,2024-05-17 17:33:36,0.0,1007.12,28.16,84.02,1184.17,0.63
13,2024-05-17 17:34:36,0.0,1007.07,28.06,86.24,1312.5,0.79
13,2024-05-17 17:35:36,0.0,1007.05,28.02,87.63,1452.5,0.84
13,2024-05-17 17:36:36,0.0,1007.11,27.93,88.58,1511.67,1.05
13,2024-05-17 17:37:36,0.0,1007.13,27.85,89.95,1657.5,1.18
13,2024-05-17 17:38:36,0.0,1007.13,27.76,91.27,1802.5,1.4
13,2024-05-17 17:39:36,0.0,1007.17,27.63,92.09,1908.33,1.62
13,2024-05-17 17:40:36,0.0,1007.18,27.6,93.4,1974.17,1.71
13,2024-05-17 17:41:36,0.0,1007.21,27.62,94.1,1998.33,1.75
